VST-CA,pure,Melbourne,25,1,False,48,1,20,N/A,1,23.287185585319396,1.0013815247235942,0.14777591910246654,5.0,6.0,2,0.16432244574298238,1.0,4.0,2.0294732983598407
VST-NCA,N/A,Melbourne,87,1,False,49,1,20,N/A,1,19.202510524670668,0.4112170622071448,0.03703262736484703,1.0,5.0,0,0.3200768498659272,1.0,4.0,1.67590562779401
VST-CA,mixed,Melbourne,87,1,False,49,1,20,N/A,1,19.202510524670668,0.4112170622071448,0.03703262736484703,1.0,5.0,2,1.0443489413405587,1.0,4.0,1.67590562779401
VST-CA,pure,Melbourne,87,1,False,49,1,20,N/A,1,19.202510524670668,0.4112170622071448,0.03703262736484703,1.0,5.0,2,1.0497100366287668,1.0,4.0,1.67590562779401
VST-NCA,N/A,Melbourne,258,1,False,50,1,20,N/A,1,125.59551277746748,0.5568004863692922,0.029675018586889562,3.0,5.0,0,1.2891513711037987,1.0,4.0,1.291850381651827
VST-CA,mixed,Melbourne,258,1,False,50,1,20,N/A,1,125.59551277746748,0.5568004863692922,0.029675018586889562,3.0,5.0,2,5.279875938073019,1.0,4.0,1.291850381651827
VST-CA,pure,Melbourne,258,1,False,50,1,20,N/A,1,125.59551277746748,0.5568004863692922,0.029675018586889562,3.0,5.0,2,5.284901496140719,1.0,4.0,1.291850381651827
VST-NCA,N/A,Melbourne,253,1,False,51,1,20,N/A,2,4.881736320428992,0.2605205779204498,0.013689953597601792,1.0,5.0,0,0.1893081261982843,1.0,4.0,1.10295559189398
VST-CA,mixed,Melbourne,253,1,False,51,1,20,N/A,2,4.32680920494203,0.29875195064967847,0.017434479434886376,2.0,3.0,3,1.9601590999077416,1.0,4.0,1.1584854142890642
VST-CA,pure,Melbourne,253,1,False,51,1,20,N/A,2,4.32680920494203,0.29875195064967847,0.017434479434886376,2.0,3.0,3,2.056589339153561,1.0,4.0,1.1584854142890642
VST-NCA,N/A,Melbourne,525,1,False,52,1,20,N/A,1,57.086003389988164,0.2438348374326756,0.015435566995972577,5.0,5.0,0,4.8982035337198795,1.0,4.0,1.0048239825375909
VST-CA,mixed,Melbourne,525,1,False,52,1,20,N/A,1,57.086003389988164,0.2438348374326756,0.015435566995972577,5.0,5.0,2,15.523561621015688,1.0,4.0,1.0048239825375909
VST-CA,pure,Melbourne,525,1,False,52,1,20,N/A,1,57.086003389988164,0.2438348374326756,0.015435566995972577,5.0,5.0,2,15.50335083258642,1.0,4.0,1.0048239825375909
VST-NCA,N/A,Melbourne,311,1,False,53,1,20,N/A,1,60.26527413652746,0.37987446474062747,0.020177261727932293,5.0,5.0,0,2.207365555169872,1.0,4.0,1.188823339728467
VST-CA,mixed,Melbourne,311,1,False,53,1,20,N/A,1,60.26527413652746,0.37987446474062747,0.020177261727932293,5.0,5.0,2,5.499655580911622,1.0,4.0,1.188823339728467
VST-CA,pure,Melbourne,311,1,False,53,1,20,N/A,1,60.26527413652746,0.37987446474062747,0.020177261727932293,5.0,5.0,2,5.398430712156369,1.0,4.0,1.188823339728467
VST-NCA,N/A,Melbourne,48,1,False,54,1,20,N/A,3,0.5126539646913203,0.5499906704562898,0.15013480656500988,1.0,2.0,0,0.055206531054409425,1.0,4.0,1.1590956761386297
VST-CA,mixed,Melbourne,48,1,False,54,1,20,N/A,3,0.5126539646913203,0.5499906704562898,0.15013480656500988,1.0,2.0,2,0.13803369662173282,1.0,4.0,1.1590956761386297
VST-CA,pure,Melbourne,48,1,False,54,1,20,N/A,3,0.5126539646913203,0.5499906704562898,0.15013480656500988,1.0,2.0,2,0.135817177215813,1.0,4.0,1.1590956761386297
VST-NCA,N/A,Melbourne,93,1,False,55,1,20,N/A,1,29.669777808880216,0.5590866004953441,0.0783526360135895,3.0,5.0,0,0.662891280808708,1.0,4.0,1.7152006194942144
VST-CA,mixed,Melbourne,93,1,False,55,1,20,N/A,1,29.669777808880216,0.5590866004953441,0.0783526360135895,3.0,5.0,2,1.5156745225799568,1.0,4.0,1.7152006194942144
VST-CA,pure,Melbourne,93,1,False,55,1,20,N/A,1,29.669777808880216,0.5590866004953441,0.0783526360135895,3.0,5.0,2,1.5004569227444335,1.0,4.0,1.7152006194942144
VST-NCA,N/A,Melbourne,21,1,False,56,1,20,N/A,1,10.287565954723501,1.108766356290575,0.2800580379053758,1.0,5.0,0,0.07381700431551508,1.0,4.0,1.8253942860148422
VST-CA,mixed,Melbourne,21,1,False,56,1,20,N/A,1,10.287565954723501,1.108766356290575,0.2800580379053758,1.0,5.0,2,0.16005796504214231,1.0,4.0,1.8253942860148422
VST-CA,pure,Melbourne,21,1,False,56,1,20,N/A,1,10.287565954723501,1.108766356290575,0.2800580379053758,1.0,5.0,2,0.17102213716680126,1.0,4.0,1.8253942860148422
VST-NCA,N/A,Melbourne,584,1,False,57,1,20,N/A,1,95.40785229733353,0.26935941124265705,0.009688092527251247,5.0,5.0,0,5.032730669009652,1.0,4.0,0.9870138668119683
VST-CA,mixed,Melbourne,584,1,False,57,1,20,N/A,1,72.52705431533164,0.3595151952735318,0.016992927255103284,3.0,5.0,3,21.801331569592094,1.0,4.0,1.1657602261214082
VST-CA,pure,Melbourne,584,1,False,57,1,20,N/A,1,72.52705431533164,0.3595151952735318,0.016992927255103284,3.0,5.0,3,22.241522059993258,1.0,4.0,1.1657602261214082
VST-NCA,N/A,Melbourne,91,1,False,58,1,20,N/A,1,22.168976494231533,0.38851425537056944,0.028131612972494367,4.0,5.0,0,0.5589007958546972,1.0,4.0,1.2415912974897447
VST-CA,mixed,Melbourne,91,1,False,58,1,20,N/A,1,22.168976494231533,0.38851425537056944,0.028131612972494367,4.0,5.0,2,1.3162892267682764,1.0,4.0,1.2415912974897447
VST-CA,pure,Melbourne,91,1,False,58,1,20,N/A,1,22.168976494231533,0.38851425537056944,0.028131612972494367,4.0,5.0,2,1.311621311903309,1.0,4.0,1.2415912974897447
VST-NCA,N/A,Melbourne,480,1,False,59,1,20,N/A,2,3.120501342108979,0.2421683697725196,0.007697291424324853,2.0,2.0,0,0.7255945028741735,1.0,4.0,0.9554365211001313
VST-CA,mixed,Melbourne,480,1,False,59,1,20,N/A,2,3.120501342108979,0.2421683697725196,0.007697291424324853,2.0,2.0,2,4.2640618714845,1.0,4.0,0.9554365211001313
VST-CA,pure,Melbourne,480,1,False,59,1,20,N/A,2,3.120501342108979,0.2421683697725196,0.007697291424324853,2.0,2.0,2,4.17796538913808,1.0,4.0,0.9554365211001313
VST-NCA,N/A,Melbourne,56,1,False,60,1,20,N/A,1,34.74850722864902,1.1706462078519002,0.20129227838385158,1.0,5.0,0,0.34095279149187263,1.0,4.0,2.0410272526203763
VST-CA,mixed,Melbourne,56,1,False,60,1,20,N/A,1,34.74850722864902,1.1706462078519002,0.20129227838385158,1.0,5.0,2,0.8601030849295057,1.0,4.0,2.0410272526203763
VST-CA,pure,Melbourne,56,1,False,60,1,20,N/A,1,34.74850722864902,1.1706462078519002,0.20129227838385158,1.0,5.0,2,0.7099114931761505,1.0,4.0,2.0410272526203763
VST-NCA,N/A,Melbourne,26,1,False,61,1,20,N/A,1,206.29578727191503,2.242994305466147,0.6337038488985204,5.0,5.0,0,0.16510483959154953,1.0,4.0,2.2949513621038187
VST-CA,mixed,Melbourne,26,1,False,61,1,20,N/A,1,206.29578727191503,2.242994305466147,0.6337038488985204,5.0,5.0,2,0.329176619293321,1.0,4.0,2.2949513621038187
VST-CA,pure,Melbourne,26,1,False,61,1,20,N/A,1,206.29578727191503,2.242994305466147,0.6337038488985204,5.0,5.0,2,0.33662041384832264,1.0,4.0,2.2949513621038187
VST-NCA,N/A,Melbourne,74,1,False,62,1,20,N/A,1,35.711276778062754,0.7206128323989953,0.08455029102794345,4.0,5.0,0,0.2970621545191534,1.0,4.0,1.8376387522148554
VST-CA,mixed,Melbourne,74,1,False,62,1,20,N/A,1,35.711276778062754,0.7206128323989953,0.08455029102794345,4.0,5.0,2,0.7797052088408236,1.0,4.0,1.8376387522148554
VST-CA,pure,Melbourne,74,1,False,62,1,20,N/A,1,35.711276778062754,0.7206128323989953,0.08455029102794345,4.0,5.0,2,0.8001702160581772,1.0,4.0,1.8376387522148554
VST-NCA,N/A,Melbourne,129,1,False,63,1,20,N/A,1,14.70973155816251,0.5701118871516578,0.040774652709383886,3.0,4.0,0,0.14860232957653352,1.0,4.0,1.4183110514070023
VST-CA,mixed,Melbourne,129,1,False,63,1,20,N/A,1,7.219083558968923,0.5883153156009633,0.040774652709383886,3.0,3.0,4,1.607940942290952,1.0,4.0,1.3509187950270527
VST-CA,pure,Melbourne,129,1,False,63,1,20,N/A,1,7.219083558968923,0.5883153156009633,0.040774652709383886,3.0,3.0,4,1.6630985243864416,1.0,4.0,1.3509187950270527
VST-NCA,N/A,Melbourne,623,1,False,64,1,20,N/A,1,22.61930945638754,0.21692413397414584,0.010676076603583445,2.0,5.0,0,8.832198230652466,1.0,4.0,1.077664838822953
VST-CA,mixed,Melbourne,623,1,False,64,1,20,N/A,1,22.61930945638754,0.21692413397414584,0.010676076603583445,2.0,5.0,2,21.52140786680866,1.0,4.0,1.077664838822953
VST-CA,pure,Melbourne,623,1,False,64,1,20,N/A,1,22.61930945638754,0.21692413397414584,0.010676076603583445,2.0,5.0,2,21.865813928426178,1.0,4.0,1.077664838822953
VST-NCA,N/A,Melbourne,144,1,False,65,1,20,N/A,1,56.665654295987395,0.5982270616003863,0.059447906873706415,4.0,5.0,0,0.5991601305986478,1.0,4.0,1.4665570490015012
VST-CA,mixed,Melbourne,144,1,False,65,1,20,N/A,1,56.665654295987395,0.5982270616003863,0.059447906873706415,4.0,5.0,2,1.2544611647244892,1.0,4.0,1.4665570490015012
VST-CA,pure,Melbourne,144,1,False,65,1,20,N/A,1,56.665654295987395,0.5982270616003863,0.059447906873706415,4.0,5.0,2,1.3515909003890556,1.0,4.0,1.4665570490015012
VST-NCA,N/A,Melbourne,462,1,False,66,1,20,N/A,2,8.690329185152173,0.18515671803502096,0.008314284472544174,3.0,3.0,0,1.4356706066637344,1.0,4.0,0.8173786142649877
VST-CA,mixed,Melbourne,462,1,False,66,1,20,N/A,2,3.4362987191669334,0.24103984013734028,0.016956462665255793,1.0,3.0,3,6.761813179980891,1.0,4.0,0.8992437528420596
VST-CA,pure,Melbourne,462,1,False,66,1,20,N/A,2,3.4362987191669334,0.24103984013734028,0.016956462665255793,1.0,3.0,3,6.711473517626473,1.0,4.0,0.8992437528420596
VST-NCA,N/A,Melbourne,43,1,False,67,1,20,N/A,1,5.77690270114233,0.648401233884676,0.11269465804109949,1.0,5.0,0,0.11505413399572717,1.0,4.0,1.8218358812298168
VST-CA,mixed,Melbourne,43,1,False,67,1,20,N/A,1,5.77690270114233,0.648401233884676,0.11269465804109949,1.0,5.0,2,0.3390402293334773,1.0,4.0,1.8218358812298168
VST-CA,pure,Melbourne,43,1,False,67,1,20,N/A,1,5.77690270114233,0.648401233884676,0.11269465804109949,1.0,5.0,2,0.30582954472265556,1.0,4.0,1.8218358812298168
VST-NCA,N/A,Melbourne,144,1,False,68,1,20,N/A,1,114.48780345043194,0.6670195150336122,0.07689757358482588,5.0,5.0,0,0.8991959343939016,1.0,4.0,1.4013077393844486
VST-CA,mixed,Melbourne,144,1,False,68,1,20,N/A,1,114.48780345043194,0.6670195150336122,0.07689757358482588,5.0,5.0,2,2.1208948501353007,1.0,4.0,1.4013077393844486
VST-CA,pure,Melbourne,144,1,False,68,1,20,N/A,1,114.48780345043194,0.6670195150336122,0.07689757358482588,5.0,5.0,2,1.90133468811473,1.0,4.0,1.4013077393844486
VST-NCA,N/A,Melbourne,146,1,False,69,1,20,N/A,1,199.35574388489417,0.8600562021028595,0.14688091603300815,5.0,5.0,0,1.5514862127756714,1.0,4.0,1.6155716553279866
VST-CA,mixed,Melbourne,146,1,False,69,1,20,N/A,1,199.35574388489417,0.8600562021028595,0.14688091603300815,5.0,5.0,2,3.0435018085463525,1.0,4.0,1.6155716553279866
VST-CA,pure,Melbourne,146,1,False,69,1,20,N/A,1,199.35574388489417,0.8600562021028595,0.14688091603300815,5.0,5.0,2,2.5847059766283564,1.0,4.0,1.6155716553279866
VST-NCA,N/A,Melbourne,43,1,False,70,1,20,N/A,1,207.8291210659543,1.392515832952579,0.35541820909415067,5.0,5.0,0,0.32208336244639213,1.0,4.0,2.068144667641655
VST-CA,mixed,Melbourne,43,1,False,70,1,20,N/A,1,207.8291210659543,1.392515832952579,0.35541820909415067,5.0,5.0,2,0.6400404065761904,1.0,4.0,2.068144667641655
VST-CA,pure,Melbourne,43,1,False,70,1,20,N/A,1,207.8291210659543,1.392515832952579,0.35541820909415067,5.0,5.0,2,0.6540891526346968,1.0,4.0,2.068144667641655
VST-NCA,N/A,Melbourne,186,1,False,71,1,20,N/A,1,113.38664761086551,0.50454835263222,0.0608551953623146,5.0,5.0,0,1.4621721258572506,1.0,4.0,1.2600103339808648
VST-CA,mixed,Melbourne,186,1,False,71,1,20,N/A,1,113.38664761086551,0.50454835263222,0.0608551953623146,5.0,5.0,2,3.44379060740539,1.0,4.0,1.2600103339808648
VST-CA,pure,Melbourne,186,1,False,71,1,20,N/A,1,113.38664761086551,0.50454835263222,0.0608551953623146,5.0,5.0,2,3.4649468212983265,1.0,4.0,1.2600103339808648
VST-NCA,N/A,Melbourne,624,1,False,72,1,20,N/A,2,7.589715816277392,0.18431131573925064,0.008282844840520876,2.0,4.0,0,1.004119607571738,1.0,4.0,0.7296024902877462
VST-CA,mixed,Melbourne,624,1,False,72,1,20,N/A,2,7.589715816277392,0.18431131573925064,0.008282844840520876,2.0,4.0,2,9.032142491999366,1.0,4.0,0.7296024902877462
VST-CA,pure,Melbourne,624,1,False,72,1,20,N/A,2,7.589715816277392,0.18431131573925064,0.008282844840520876,2.0,4.0,2,8.859936500567528,1.0,4.0,0.7296024902877462
VST-NCA,N/A,Melbourne,290,1,False,73,1,20,N/A,1,32.919686503240236,0.47369230462998224,0.028667258647845206,1.0,5.0,0,2.6478982935359454,1.0,4.0,1.1842733708195334
VST-CA,mixed,Melbourne,290,1,False,73,1,20,N/A,1,32.919686503240236,0.47369230462998224,0.028667258647845206,1.0,5.0,2,6.576918749859033,1.0,4.0,1.1842733708195334
VST-CA,pure,Melbourne,290,1,False,73,1,20,N/A,1,32.919686503240236,0.47369230462998224,0.028667258647845206,1.0,5.0,2,6.700832250732674,1.0,4.0,1.1842733708195334
VST-NCA,N/A,Melbourne,503,1,False,74,1,20,N/A,3,36.86220664298463,0.164261237117178,0.010371943011678243,3.0,6.0,0,3.0850582907096396,1.0,4.0,0.8796809230672097
VST-CA,mixed,Melbourne,503,1,False,74,1,20,N/A,3,11.977748712473458,0.2551270983817193,0.010759102437281457,2.0,3.0,4,11.51193584844168,1.0,4.0,0.9993341049984483
VST-CA,pure,Melbourne,503,1,False,74,1,20,N/A,3,11.977748712473458,0.2551270983817193,0.010759102437281457,2.0,3.0,4,11.705199366348097,1.0,4.0,0.9993341049984483
VST-NCA,N/A,Melbourne,356,1,False,75,1,20,N/A,66,10.347883957989023,0.26636813052502284,0.01514624766965509,3.0,3.0,0,1.3923701204494137,1.0,4.0,1.0569731180628625
VST-CA,mixed,Melbourne,356,1,False,75,1,20,N/A,66,10.347883957989023,0.26636813052502284,0.01514624766965509,3.0,3.0,2,3.053973727830453,1.0,4.0,1.0569731180628625
VST-CA,pure,Melbourne,356,1,False,75,1,20,N/A,66,10.347883957989023,0.26636813052502284,0.01514624766965509,3.0,3.0,2,3.081583309352027,1.0,4.0,1.0569731180628625
VST-NCA,N/A,Melbourne,354,1,False,76,1,20,N/A,58,10.418774384053101,0.3025119436981674,0.014261960856357715,3.0,3.0,0,1.60745461069655,1.0,4.0,1.0932263506296165
VST-CA,mixed,Melbourne,354,1,False,76,1,20,N/A,58,10.418774384053101,0.3025119436981674,0.014261960856357715,3.0,3.0,2,3.5652037638592446,1.0,4.0,1.0932263506296165
VST-CA,pure,Melbourne,354,1,False,76,1,20,N/A,58,10.418774384053101,0.3025119436981674,0.014261960856357715,3.0,3.0,2,3.3779957059132357,1.0,4.0,1.0932263506296165
VST-NCA,N/A,Melbourne,42,1,False,77,1,20,N/A,1,17.729883711581813,1.1004398832484712,0.10317939032998559,2.0,5.0,0,0.2140565621011774,1.0,4.0,2.146669562230165
VST-CA,mixed,Melbourne,42,1,False,77,1,20,N/A,1,17.729883711581813,1.1004398832484712,0.10317939032998559,2.0,5.0,2,0.4505195103047299,1.0,4.0,2.146669562230165
VST-CA,pure,Melbourne,42,1,False,77,1,20,N/A,1,17.729883711581813,1.1004398832484712,0.10317939032998559,2.0,5.0,2,0.4705356871463664,1.0,4.0,2.146669562230165
VST-NCA,N/A,Melbourne,566,1,False,78,1,20,N/A,1,38.151774464118965,0.1870364843230347,0.006236392510171359,5.0,5.0,0,5.254650249817132,1.0,4.0,1.0259312591816596
VST-CA,mixed,Melbourne,566,1,False,78,1,20,N/A,1,38.151774464118965,0.1870364843230347,0.006236392510171359,5.0,5.0,2,14.579297906128886,1.0,4.0,1.0259312591816596
VST-CA,pure,Melbourne,566,1,False,78,1,20,N/A,1,38.151774464118965,0.1870364843230347,0.006236392510171359,5.0,5.0,2,14.591967791584466,1.0,4.0,1.0259312591816596
VST-NCA,N/A,Melbourne,88,1,False,79,1,20,N/A,1,26.83125074931107,0.7233137272916689,0.17424719588719473,3.0,5.0,0,0.5316137248146333,1.0,4.0,1.6185885198375702
VST-CA,mixed,Melbourne,88,1,False,79,1,20,N/A,1,26.83125074931107,0.7233137272916689,0.17424719588719473,3.0,5.0,2,1.4807044386834605,1.0,4.0,1.6185885198375702
VST-CA,pure,Melbourne,88,1,False,79,1,20,N/A,1,26.83125074931107,0.7233137272916689,0.17424719588719473,3.0,5.0,2,1.4240472025867348,1.0,4.0,1.6185885198375702
VST-NCA,N/A,Melbourne,126,1,False,80,1,20,N/A,4,18.462699864531096,0.49456694208464946,0.09220511639000903,3.0,4.0,0,0.6002247704627734,1.0,4.0,1.4098303529455256
VST-CA,mixed,Melbourne,126,1,False,80,1,20,N/A,4,18.462699864531096,0.49456694208464946,0.09220511639000903,3.0,4.0,2,1.2026463228476132,1.0,4.0,1.4098303529455256
VST-CA,pure,Melbourne,126,1,False,80,1,20,N/A,4,18.462699864531096,0.49456694208464946,0.09220511639000903,3.0,4.0,2,1.2927881998275552,1.0,4.0,1.4098303529455256
VST-NCA,N/A,Melbourne,755,1,False,81,1,20,N/A,1,22.741610072752916,0.16815479442552034,0.017596667113867693,4.0,4.0,0,2.9832997203984633,1.0,4.0,0.6722597761819838
VST-CA,mixed,Melbourne,755,1,False,81,1,20,N/A,1,22.741610072752916,0.16815479442552034,0.017596667113867693,4.0,4.0,2,10.153217347984537,1.0,4.0,0.6722597761819838
VST-CA,pure,Melbourne,755,1,False,81,1,20,N/A,1,22.741610072752916,0.16815479442552034,0.017596667113867693,4.0,4.0,2,9.857182332109915,1.0,4.0,0.6722597761819838
VST-NCA,N/A,Melbourne,72,1,False,82,1,20,N/A,1,19.64088362323104,0.8002251775900676,0.14301327823180573,2.0,5.0,0,0.2341473466312891,1.0,4.0,1.6964185127636828
VST-CA,mixed,Melbourne,72,1,False,82,1,20,N/A,1,19.64088362323104,0.8002251775900676,0.14301327823180573,2.0,5.0,2,0.958274564975909,1.0,4.0,1.6964185127636828
VST-CA,pure,Melbourne,72,1,False,82,1,20,N/A,1,19.64088362323104,0.8002251775900676,0.14301327823180573,2.0,5.0,2,0.9727054287159262,1.0,4.0,1.6964185127636828
VST-NCA,N/A,Melbourne,46,1,False,83,1,20,N/A,1,2.9607034170993036,0.798520645928896,0.12756565892472005,1.0,3.0,0,0.11865267200118979,1.0,4.0,1.6683733543693426
VST-CA,mixed,Melbourne,46,1,False,83,1,20,N/A,1,2.9607034170993036,0.798520645928896,0.12756565892472005,1.0,3.0,2,0.38096343394317955,1.0,4.0,1.6683733543693426
VST-CA,pure,Melbourne,46,1,False,83,1,20,N/A,1,2.9607034170993036,0.798520645928896,0.12756565892472005,1.0,3.0,2,0.3923488039681615,1.0,4.0,1.6683733543693426
VST-NCA,N/A,Melbourne,146,1,False,84,1,20,N/A,1,112.92746222592301,0.5838124703677201,0.14677063442209265,5.0,5.0,0,1.3763622317719637,1.0,4.0,1.4923460810406557
VST-CA,mixed,Melbourne,146,1,False,84,1,20,N/A,1,112.92746222592301,0.5838124703677201,0.14677063442209265,5.0,5.0,2,2.8452995774996452,1.0,4.0,1.4923460810406557
VST-CA,pure,Melbourne,146,1,False,84,1,20,N/A,1,112.92746222592301,0.5838124703677201,0.14677063442209265,5.0,5.0,2,2.754061875431944,1.0,4.0,1.4923460810406557
VST-NCA,N/A,Melbourne,396,1,False,85,1,20,N/A,1,46.18645813724138,0.4307403025005003,0.04214355287314571,4.0,4.0,0,6.312559237122514,1.0,4.0,1.0897176456783386
VST-CA,mixed,Melbourne,396,1,False,85,1,20,N/A,1,46.18645813724138,0.4307403025005003,0.04214355287314571,4.0,4.0,2,10.946068510384066,1.0,4.0,1.0897176456783386
VST-CA,pure,Melbourne,396,1,False,85,1,20,N/A,1,46.18645813724138,0.4307403025005003,0.04214355287314571,4.0,4.0,2,10.922009702157084,1.0,4.0,1.0897176456783386
VST-NCA,N/A,Melbourne,73,1,False,86,1,20,N/A,1,51.25697331902238,0.6329223416841306,0.1614895303347054,4.0,5.0,0,0.29760927756433375,1.0,4.0,1.6690306003205855
VST-CA,mixed,Melbourne,73,1,False,86,1,20,N/A,1,51.25697331902238,0.6329223416841306,0.1614895303347054,4.0,5.0,2,0.5608627017218168,1.0,4.0,1.6690306003205855
VST-CA,pure,Melbourne,73,1,False,86,1,20,N/A,1,51.25697331902238,0.6329223416841306,0.1614895303347054,4.0,5.0,2,0.6801382887051659,1.0,4.0,1.6690306003205855
VST-NCA,N/A,Melbourne,203,1,False,87,1,20,N/A,1,7.018698915448785,0.3282068876438039,0.03886335364198917,2.0,3.0,0,0.581523899527383,1.0,4.0,1.2694407457675787
VST-CA,mixed,Melbourne,203,1,False,87,1,20,N/A,1,7.018698915448785,0.3282068876438039,0.03886335364198917,2.0,3.0,2,1.4097639752244504,1.0,4.0,1.2694407457675787
VST-CA,pure,Melbourne,203,1,False,87,1,20,N/A,1,7.018698915448785,0.3282068876438039,0.03886335364198917,2.0,3.0,2,1.499689134633627,1.0,4.0,1.2694407457675787
VST-NCA,N/A,Melbourne,207,1,False,88,1,20,N/A,1,80.55858477110704,0.40751949981302454,0.03428164120784697,3.0,5.0,0,1.6001548997710415,1.0,4.0,1.13344061298563
VST-CA,mixed,Melbourne,207,1,False,88,1,20,N/A,1,80.55858477110704,0.40751949981302454,0.03428164120784697,3.0,5.0,2,3.611172757850909,1.0,4.0,1.13344061298563
VST-CA,pure,Melbourne,207,1,False,88,1,20,N/A,1,80.55858477110704,0.40751949981302454,0.03428164120784697,3.0,5.0,2,3.7284864389666836,1.0,4.0,1.13344061298563
VST-NCA,N/A,Melbourne,68,1,False,89,1,20,N/A,1,34.602295196724214,0.7179664364806906,0.049269115541213666,1.0,5.0,0,0.2104039433907019,1.0,4.0,1.6741221661298198
VST-CA,mixed,Melbourne,68,1,False,89,1,20,N/A,1,34.602295196724214,0.7179664364806906,0.049269115541213666,1.0,5.0,2,0.5003834993058263,1.0,4.0,1.6741221661298198
VST-CA,pure,Melbourne,68,1,False,89,1,20,N/A,1,34.602295196724214,0.7179664364806906,0.049269115541213666,1.0,5.0,2,0.5353298982217893,1.0,4.0,1.6741221661298198
VST-NCA,N/A,Melbourne,281,1,False,90,1,20,N/A,1,74.21102480479693,0.48492474984838807,0.04724589372185793,3.0,5.0,0,1.2228203995573494,1.0,4.0,1.2864590132012965
VST-CA,mixed,Melbourne,281,1,False,90,1,20,N/A,1,74.21102480479693,0.48492474984838807,0.04724589372185793,3.0,5.0,2,5.425860287828073,1.0,4.0,1.2864590132012965
VST-CA,pure,Melbourne,281,1,False,90,1,20,N/A,1,74.21102480479693,0.48492474984838807,0.04724589372185793,3.0,5.0,2,5.188941009004338,1.0,4.0,1.2864590132012965
VST-NCA,N/A,Melbourne,125,1,False,91,1,20,N/A,1,52.788093082830095,0.4562299755354578,0.05969774167037722,5.0,5.0,0,1.2003563800035408,1.0,4.0,1.517745983752685
VST-CA,mixed,Melbourne,125,1,False,91,1,20,N/A,1,52.788093082830095,0.4562299755354578,0.05969774167037722,5.0,5.0,2,2.4511258458005614,1.0,4.0,1.517745983752685
VST-CA,pure,Melbourne,125,1,False,91,1,20,N/A,1,52.788093082830095,0.4562299755354578,0.05969774167037722,5.0,5.0,2,2.106019103514882,1.0,4.0,1.517745983752685
VST-NCA,N/A,Melbourne,31,1,False,92,1,20,N/A,1,19.87010825675106,1.280085128647889,0.2705739031651368,3.0,4.0,0,0.0997931116971813,1.0,4.0,1.861283857163119
VST-CA,mixed,Melbourne,31,1,False,92,1,20,N/A,1,18.013242916535756,1.4065551685297009,0.31469009567118394,2.0,4.0,3,0.495670582978164,1.0,4.0,1.9585148865070068
VST-CA,pure,Melbourne,31,1,False,92,1,20,N/A,1,18.013242916535756,1.4065551685297009,0.31469009567118394,2.0,4.0,3,0.47865845113574323,1.0,4.0,1.9585148865070068
VST-NCA,N/A,Melbourne,327,1,False,93,1,20,N/A,1,25.91460235342951,0.39593390383368043,0.021251000720300266,4.0,4.0,0,0.33557945896336605,1.0,4.0,1.1887680681368489
VST-CA,mixed,Melbourne,327,1,False,93,1,20,N/A,1,11.853759817492291,0.45934891416644874,0.046823953719003227,2.0,5.0,3,6.505586299975221,1.0,4.0,1.2667561864577785
VST-CA,pure,Melbourne,327,1,False,93,1,20,N/A,1,11.853759817492291,0.45934891416644874,0.046823953719003227,2.0,5.0,3,6.787516120589316,1.0,4.0,1.2667561864577785
VST-NCA,N/A,Melbourne,360,1,False,94,1,20,N/A,1,58.1263483583572,0.37549616707609185,0.025301396977116433,5.0,5.0,0,2.676457642767673,1.0,4.0,1.1478985227827727
VST-CA,mixed,Melbourne,360,1,False,94,1,20,N/A,1,58.1263483583572,0.37549616707609185,0.025301396977116433,5.0,5.0,2,7.7438986503902925,1.0,4.0,1.1478985227827727
VST-CA,pure,Melbourne,360,1,False,94,1,20,N/A,1,58.1263483583572,0.37549616707609185,0.025301396977116433,5.0,5.0,2,8.124035478521364,1.0,4.0,1.1478985227827727
VST-NCA,N/A,Melbourne,613,1,False,95,1,20,N/A,1,14.207347427117583,0.23438432477448162,0.008325031948820352,1.0,4.0,0,2.7295854220519686,1.0,4.0,0.9144588023006149
VST-CA,mixed,Melbourne,613,1,False,95,1,20,N/A,1,14.207347427117583,0.23438432477448162,0.008325031948820352,1.0,4.0,2,14.888746910590271,1.0,4.0,0.9144588023006149
VST-CA,pure,Melbourne,613,1,False,95,1,20,N/A,1,14.207347427117583,0.23438432477448162,0.008325031948820352,1.0,4.0,2,15.006711928664117,1.0,4.0,0.9144588023006149
VST-NCA,N/A,Melbourne,188,1,False,96,1,20,N/A,2,7.767391694423346,0.36190342422343774,0.029913182420181875,2.0,4.0,0,0.6514245923517592,1.0,4.0,1.2535879134498047
VST-CA,mixed,Melbourne,188,1,False,96,1,20,N/A,2,7.767391694423346,0.36190342422343774,0.029913182420181875,2.0,4.0,2,1.4738961910998114,1.0,4.0,1.2535879134498047
VST-CA,pure,Melbourne,188,1,False,96,1,20,N/A,2,7.767391694423346,0.36190342422343774,0.029913182420181875,2.0,4.0,2,1.7061053168436047,1.0,4.0,1.2535879134498047
VST-NCA,N/A,Melbourne,63,1,False,97,1,20,N/A,1,11.329525538428953,0.538492383483522,0.07612960200748939,4.0,4.0,0,0.2164262443793632,1.0,4.0,1.6351062427356524
